ComputerID,ComputerName,AgentType,IsDeleted,LastReportTime,IsRelay,IsLocked,ReportNumber,LastReportSent,Sequence,OriginServerID,OriginSequence
1079595044,"DESKTOP-QI58NFK
",Native,1,2023-05-13 11:44:47.000,0,0,13,2023-05-13 11:44:31.000,0x0000000014EBB113,NULL,NULL
1079711354,"A1-004-AVPC-01
",Native,1,2023-07-19 05:03:22.000,0,0,12,2023-07-19 05:02:42.000,0x000000001915F521,NULL,NULL
1079742773,"ADUAEI11759LPWX
",Native,1,2023-04-13 21:39:34.000,0,0,115,2023-04-13 21:34:30.000,0x000000001915F43A,NULL,NULL
1079781242,"ADUAEI14573LNWX
",Native,1,2023-05-30 08:29:24.000,0,0,4776,2023-05-30 08:29:17.000,0x000000001915F4C9,NULL,NULL
1079829921,"ADUAED16265LPWX
",Native,1,2023-05-22 14:04:15.000,0,0,23,2023-05-22 14:03:59.000,0x0000000019160EC3,NULL,NULL
1079833770,"ADUAED09939LPMX
",Native,1,2023-04-07 11:35:36.000,0,0,51,2023-04-07 11:35:26.000,0x000000001915F541,NULL,NULL
1080065497,"XTIAN845F
",Native,1,2023-01-24 09:55:04.000,0,0,1,2023-01-24 09:55:02.000,0x000000000671390F,NULL,NULL
1080110168,"A1-004-PC-02
",Native,1,2023-07-19 00:47:56.000,0,0,31,2023-07-19 00:47:51.000,0x000000001915F528,NULL,NULL
1080188692,"A1-004-PC-15
",Native,1,2023-07-19 04:08:44.000,0,0,15,2023-07-19 04:07:55.000,0x000000001915F4BB,NULL,NULL
1080270959,"RK-MR-C2-E001-2
",Native,1,2023-06-16 02:42:03.000,0,0,32,2023-06-16 02:41:29.000,0x00000000157F2CA1,NULL,NULL
1080305058,"ADUAEI10779LPWX
",Native,1,2023-04-07 09:21:55.000,0,0,113,2023-04-07 09:20:59.000,0x000000001915F550,NULL,NULL
1080436377,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:11:58.000,0,0,6,2023-06-21 04:11:54.000,0x000000001605AA4A,NULL,NULL
1080501897,"MONICAPC
",Native,1,2023-04-17 20:55:54.000,0,0,21,2023-04-17 20:55:18.000,0x00000000120145D4,NULL,NULL
1080576935,"DESKTOP-3B55KSM
",Native,1,2023-05-23 16:23:16.000,0,0,427,2023-05-23 16:22:50.000,0x0000000012D2A9D6,NULL,NULL
1080703357,"ADUAEI15710LPMX
",Native,1,2023-05-30 04:42:13.000,0,0,314,2023-05-30 04:42:02.000,0x0000000019160F18,NULL,NULL
1080715810,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 04:03:05.000,0,0,6,2023-06-21 04:02:54.000,0x000000001605AA4E,NULL,NULL
1080907892,"ADUAEI18279LPWX
",Native,1,2023-06-07 12:19:55.000,0,0,7,2023-06-07 12:19:35.000,0x0000000019160EC4,NULL,NULL
1081105765,"ADUAEI12356LPMX
",Native,1,2023-04-25 14:23:35.000,0,0,5,2023-04-25 14:23:20.000,0x000000001915F4B1,NULL,NULL
1081149468,"ADUAED15980LPLX
",Native,1,2023-07-20 09:57:17.000,0,0,2,2023-07-20 09:56:59.000,0x0000000019160EA2,NULL,NULL
1081347117,"A1-016-FOS-01
",Native,1,2023-07-20 00:00:11.000,0,0,183,2023-07-19 23:59:20.000,0x000000001915F535,NULL,NULL
1081618497,"ENG-LOANER-08
",Native,1,2023-07-18 07:21:05.000,0,0,21,2023-07-18 07:20:58.000,0x0000000019160F1D,NULL,NULL
1081769711,"ADUAED15061WKLX
",Native,1,2023-07-20 09:52:08.000,0,0,5717,2023-07-20 09:49:35.000,0x0000000019160EE4,NULL,NULL
1082094389,"ADUAEI15711LPMX
",Native,1,2023-05-15 10:09:33.000,0,0,680,2023-05-15 10:09:15.000,0x000000001915F472,NULL,NULL
1082187118,"ADUAED08481LPWX
",Native,1,2023-05-09 11:44:57.000,0,0,17,2023-05-09 11:44:43.000,0x000000001915F520,NULL,NULL
1082223692,"A1-004-PC-32
",Native,1,2023-07-19 04:31:21.000,0,0,13,2023-07-19 04:27:08.000,0x000000001915F483,NULL,NULL
1082412325,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 06:19:53.000,0,0,7,2023-06-21 06:19:50.000,0x000000001605AA46,NULL,NULL
1082514912,"A1-004-PC-30
",Native,1,2023-07-19 02:40:19.000,0,0,34,2023-07-19 02:40:14.000,0x000000001915F43E,NULL,NULL
1082648879,"DESKTOP-F4MN7BP
",Native,1,2023-03-26 10:40:36.000,0,0,7,2023-03-26 10:40:24.000,0x000000000ECF53CF,NULL,NULL
1082846450,"A1-004-PC-02
",Native,1,2023-07-19 19:10:31.000,0,0,18,2023-07-19 19:09:45.000,0x000000001915F468,NULL,NULL
1082851002,"A1-016-FOS-09
",Native,1,2023-07-20 01:48:02.000,0,0,182,2023-07-20 01:47:57.000,0x000000001915F4B0,NULL,NULL
1083132172,"ENG-LOANER-32
",Native,1,2023-07-14 15:20:45.000,0,0,11,2023-07-14 15:20:29.000,0x000000001915F4CB,NULL,NULL
1083143268,"apple’s MacBook Pro
",Native,1,2023-04-05 06:49:07.000,0,0,8,2023-04-05 06:49:01.000,0x000000000CCFEB12,NULL,NULL
1083215634,"ADUAEI15854LPMX
",Native,1,2023-04-27 10:30:56.000,0,0,561,2023-04-27 10:30:54.000,0x0000000019160F0D,NULL,NULL
1083236203,"ChrisM1Lab2’s Virtual Machine
",Native,1,2023-05-10 05:05:22.000,0,0,394,2023-05-10 05:05:11.000,0x000000001102E351,NULL,NULL
1083251527,"ADUAEI12289LPLX
",Native,1,2023-04-10 10:57:12.000,0,0,7,2023-04-10 10:56:26.000,0x0000000019160EA7,NULL,NULL
1083267833,"ADUAEI18269LPWX
",Native,1,2023-07-12 07:53:59.000,0,0,9,2023-07-12 07:51:47.000,0x000000001915F4F3,NULL,NULL
1083386782,"ADUAEI14504LPWX
",Native,1,2023-06-19 09:13:01.000,0,0,67,2023-06-19 09:12:30.000,0x000000001915F503,NULL,NULL
1083445795,"ADUAEI12289LPWX
",Native,1,2023-05-25 07:22:29.000,0,0,68,2023-05-25 07:21:56.000,0x000000001915F564,NULL,NULL
1083477246,"ADUAED16236LPWX
",Native,1,2023-06-21 10:56:06.000,0,0,8,2023-06-21 10:55:57.000,0x000000001915F456,NULL,NULL
1083559883,"A1-004-PC-20
",Native,1,2023-07-19 04:54:14.000,0,0,14,2023-07-19 04:50:34.000,0x000000001915F50C,NULL,NULL
1083570271,"XTIAN845F
",Native,1,2023-01-24 11:01:49.000,0,0,11,2023-01-24 11:01:37.000,0x0000000006714FC0,NULL,NULL
1083632233,"ADUAEI18271LPWX
",Native,1,2023-06-07 08:39:01.000,0,0,6,2023-06-07 08:38:35.000,0x000000001915F445,NULL,NULL
1083892611,"ADUAEI15354LNWX
",Native,1,2023-05-19 12:59:59.000,0,0,1652,2023-05-19 12:59:54.000,0x000000001915F4B8,NULL,NULL
1083997512,"ADUAEI13408LPWX
",Native,1,2023-04-18 05:13:20.000,0,0,6,2023-04-18 05:13:14.000,0x0000000019160EF1,NULL,NULL
1084238662,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:26:56.000,0,0,7,2023-06-21 04:26:53.000,0x000000001605AA5D,NULL,NULL
1084536267,"A1-004-PC-04
",Native,1,2023-07-19 04:09:04.000,0,0,14,2023-07-19 04:02:59.000,0x000000001915F464,NULL,NULL
1084606394,"ENG-LOANER-23
",Native,1,2023-07-18 08:16:03.000,0,0,36,2023-07-18 08:15:51.000,0x0000000019160F11,NULL,NULL
1084795085,"RK-MR-C2-E001-2
",Native,1,2023-06-09 22:24:13.000,0,0,23,2023-06-09 22:23:44.000,0x0000000014D48472,NULL,NULL
1084919873,"ADUAEI12289LPWX
",Native,1,2023-05-25 08:19:56.000,0,0,8,2023-05-25 08:19:48.000,0x000000001915F435,NULL,NULL
1084922447,"ADUAEI12289LPWX
",Native,1,2023-06-05 06:17:33.000,0,0,37,2023-06-05 06:17:24.000,0x0000000019160ECF,NULL,NULL
1084924406,"XTIAN845F
",Native,1,2023-01-24 10:13:35.000,0,0,9,2023-01-24 10:13:03.000,0x0000000006713336,NULL,NULL
1084946817,"chrisMDMlab-i12’s MacBook Pro
",Native,1,2023-06-16 08:32:03.000,0,0,5,2023-06-16 08:31:59.000,0x00000000157F2C9F,NULL,NULL
1084958394,"Anwar’s MacBook Pro
",Native,1,2023-06-16 07:11:48.000,0,0,8,2023-06-16 07:11:35.000,0x0000000019160EC5,NULL,NULL
1085671340,"A1-004-PC-10
",Native,1,2023-07-19 19:05:38.000,0,0,18,2023-07-19 19:04:56.000,0x000000001915F4F8,NULL,NULL
1085678656,"ADUAEI18916LPWX
",Native,1,2023-06-20 10:59:00.000,0,0,6,2023-06-20 10:58:37.000,0x000000001915F4FC,NULL,NULL
1085792253,"ADUAEI17624LPMX
",Native,1,2023-06-08 13:17:30.000,0,0,7,2023-06-08 13:17:18.000,0x000000001915F561,NULL,NULL
1085885876,"XTIAN845F
",Native,1,2023-01-24 09:20:24.000,0,0,31,2023-01-24 09:20:22.000,0x0000000006713335,NULL,NULL
1085921004,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 04:56:25.000,0,0,6,2023-06-21 04:56:17.000,0x000000001605AA3E,NULL,NULL
1085970874,"PROTOCHIPS
",Native,1,2023-05-25 20:53:36.000,0,0,14,2023-05-25 20:53:21.000,0x0000000019160EAF,NULL,NULL
1086038345,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:51:03.000,0,0,5,2023-06-21 04:50:57.000,0x000000001605AA4B,NULL,NULL
1086286850,"ADUAED14525LPMX
",Native,1,2023-05-24 12:42:45.000,0,0,42,2023-05-24 12:42:12.000,0x0000000019160EEB,NULL,NULL
1086383644,"chrisMDMlab-i12’s MacBook Pro
",Native,1,2023-07-03 03:49:37.000,0,0,34,2023-07-03 03:49:28.000,0x0000000019160EEE,NULL,NULL
1086456666,"RK-MR-C2-E001-2
",Native,1,2023-06-20 02:50:17.000,0,0,40,2023-06-20 02:49:37.000,0x0000000015F4A6C5,NULL,NULL
1086505307,"RK-MR-C2-E001-2
",Native,1,2023-06-13 06:04:37.000,0,0,11,2023-06-13 06:04:05.000,0x0000000014F9A367,NULL,NULL
1086750877,"ADUAEI14573LNWX
",Native,1,2023-07-18 08:17:26.000,0,0,9,2023-07-18 08:17:20.000,0x0000000019160F02,NULL,NULL
1086856089,"RK-MR-C2-E001-2
",Native,1,2023-06-21 05:17:36.000,0,0,5,2023-06-21 05:17:30.000,0x000000001605AA6F,NULL,NULL
1086982235,"A1-004-PC-29
",Native,1,2023-07-19 04:47:16.000,0,0,15,2023-07-19 04:43:43.000,0x000000001915F53D,NULL,NULL
1087130274,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 03:50:01.000,0,0,5,2023-06-21 03:49:56.000,0x000000001605AA58,NULL,NULL
1087200961,"ADUAEI11759LPWX
",Native,1,2023-07-10 10:43:59.000,0,0,8,2023-07-10 10:43:23.000,0x000000001915F44C,NULL,NULL
1087205877,"A1-016-FOS-11
",Native,1,2023-07-20 01:09:21.000,0,0,191,2023-07-20 01:09:16.000,0x000000001915F4BC,NULL,NULL
1087237413,"ADUAEI11224LPWX
",Native,1,2023-04-10 10:48:53.000,0,0,219,2023-04-10 10:48:39.000,0x000000001915F4D4,NULL,NULL
1087251828,"ADUAED19003LPLX
",Native,1,2023-07-19 11:17:51.000,0,0,2,2023-07-19 11:17:28.000,0x0000000019160ED9,NULL,NULL
1087351957,"MacBook Pro
",Native,1,2023-05-23 08:30:13.000,0,0,5,2023-05-23 08:30:02.000,0x0000000012B2DA90,NULL,NULL
1087452509,"ADUAEI15674LPWX
",Native,1,2023-06-19 10:19:09.000,0,0,699,2023-06-19 10:18:37.000,0x000000001915F4F6,NULL,NULL
1087524907,"ADUAEI02170WKWX
",Native,1,2023-07-19 08:18:31.000,0,0,176,2023-07-19 08:18:17.000,0x0000000019160F17,NULL,NULL
1087716172,"ADUAED19027LPWX
",Native,1,2023-05-09 11:25:15.000,0,0,6,2023-05-09 11:25:05.000,0x0000000019160EBF,NULL,NULL
1087853515,"A1-004-PC-28
",Native,1,2023-07-19 04:58:18.000,0,0,16,2023-07-19 04:54:22.000,0x000000001915F4B3,NULL,NULL
1087953324,"ADUAEI12289LPWX
",Native,1,2023-05-22 10:48:15.000,0,0,31,2023-05-22 10:48:11.000,0x000000001915F509,NULL,NULL
1087978448,"ADUAEI17561LPMX
",Native,1,2023-06-06 08:56:49.000,0,0,12,2023-06-06 08:56:44.000,0x000000001915F542,NULL,NULL
1087996204,"ADUAEI16884LPWX
",Native,1,2023-06-16 09:38:25.000,0,0,12,2023-06-16 09:38:08.000,0x000000001915F559,NULL,NULL
1088073679,"ADUAED18835LPWX
",Native,1,2023-05-12 12:15:44.000,0,0,20,2023-05-12 12:14:47.000,0x000000001915F52A,NULL,NULL
1088209770,"ADUAED16808LPLX
",Native,1,2023-06-06 07:01:31.000,0,0,4,2023-06-06 07:01:13.000,0x0000000019160EDF,NULL,NULL
1088263500,"RK-MR-C2-E001-2
",Native,1,2023-06-21 06:13:53.000,0,0,6,2023-06-21 06:13:45.000,0x000000001605AA75,NULL,NULL
1088364368,"ADUAEI13375LPMX
",Native,1,2023-06-21 12:27:07.000,0,0,1587,2023-06-21 12:26:55.000,0x000000001915F442,NULL,NULL
1088374431,"NYUADI14021LPMX
",Native,1,2023-05-01 11:14:34.000,0,0,44,2023-05-01 11:14:21.000,0x0000000013A1DED0,NULL,NULL
1088466621,"ADUAEI18178LPWX
",Native,1,2023-06-05 10:51:23.000,0,0,6,2023-06-05 10:50:57.000,0x000000001915F48D,NULL,NULL
1088514020,"ADUAEI12572LPWX
",Native,1,2023-06-08 11:30:43.000,0,0,68,2023-06-08 11:30:17.000,0x0000000019160ECA,NULL,NULL
1088607353,"ADUAEI16037LPMX
",Native,1,2023-04-17 12:35:21.000,0,0,502,2023-04-17 12:35:03.000,0x0000000019160EB0,NULL,NULL
1088624138,"ADUAED07388LPWX
",Native,1,2023-06-29 06:47:07.000,0,0,21,2023-06-29 06:46:44.000,0x0000000019160E9A,NULL,NULL
1088689771,"ADUAEB13379LPWX
",Native,1,2023-06-26 11:00:35.000,0,0,109,2023-06-26 11:00:31.000,0x0000000019160E94,NULL,NULL
1088903680,"DCVDI-V1057-ERP
",Native,1,2023-04-28 16:53:31.000,0,0,3832,2023-04-28 16:53:08.000,0x000000001915F494,NULL,NULL
1088939019,"RK-MR-SPARE-SPA
",Native,1,2023-06-12 02:28:52.000,0,0,38,2023-06-12 02:28:18.000,0x0000000014EBB11E,NULL,NULL
1089134187,"A1-004-PC-17
",Native,1,2023-07-19 19:02:42.000,0,0,18,2023-07-19 19:02:00.000,0x000000001915F448,NULL,NULL
1089202035,"RK-MR-SPARE-SPA
",Native,1,2023-06-13 10:50:12.000,0,0,14,2023-06-13 10:49:42.000,0x0000000014F9A368,NULL,NULL
1089236817,"A1-017-FOS-09
",Native,1,2023-07-20 02:33:25.000,0,0,182,2023-07-20 02:33:19.000,0x000000001915F532,NULL,NULL
1089301104,"ADUAED13898WKWX
",Native,1,2023-07-20 09:56:07.000,0,0,7853,2023-07-20 09:56:01.000,0x0000000019160EF5,NULL,NULL
1089324154,"RK-MR-SPARE-SPA
",Native,1,2023-06-08 02:30:22.000,0,0,43,2023-06-08 02:29:51.000,0x0000000014A7DA29,NULL,NULL
1089328060,"ENG-LOANER-27
",Native,1,2023-07-17 10:59:06.000,0,0,13,2023-07-17 10:59:02.000,0x000000001915F563,NULL,NULL
1089507744,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 04:31:34.000,0,0,7,2023-06-21 04:31:28.000,0x000000001605AA61,NULL,NULL
1089578320,"ADUAEI12896LPWX
",Native,1,2023-05-16 10:00:47.000,0,0,1730,2023-05-16 10:00:41.000,0x000000001915F4CF,NULL,NULL
1089621498,"ADUAED19220LPLX
",Native,1,2023-07-20 09:48:02.000,0,0,443,2023-07-20 09:48:01.000,0x0000000019160EFB,NULL,NULL
1089757867,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 02:47:09.000,0,0,42,2023-06-21 02:46:33.000,0x000000001605AA4C,NULL,NULL
1089874409,"ADUAEI04782LPWX
",Native,1,2023-05-18 09:58:28.000,0,0,10,2023-05-18 09:58:24.000,0x0000000019160EC1,NULL,NULL
1090073345,"apple’s MacBook Pro
",Native,1,2023-04-18 16:11:51.000,0,0,4,2023-04-18 16:11:48.000,0x000000000DF63F3D,NULL,NULL
1090083029,"A1-004-PC-02
",Native,1,2023-07-19 04:37:27.000,0,0,13,2023-07-19 04:33:15.000,0x000000001915F523,NULL,NULL
1090124641,"ADUAED17623LPMX
",Native,1,2023-05-17 04:10:07.000,0,0,18,2023-05-17 04:09:14.000,0x0000000019160E9F,NULL,NULL
1090127726,"A1-004-PC-28
",Native,1,2023-07-19 19:11:45.000,0,0,18,2023-07-19 19:11:00.000,0x000000001915F543,NULL,NULL
1090298902,"ADUAEI18273LPWX
",Native,1,2023-06-06 06:44:55.000,0,0,13,2023-06-06 06:44:39.000,0x000000001915F45D,NULL,NULL
1090354634,"A1-004-PC-25
",Native,1,2023-07-19 04:55:04.000,0,0,15,2023-07-19 04:54:21.000,0x000000001915F4B9,NULL,NULL
1090447698,"ADUAED16071WKWX
",Native,1,2023-06-06 23:32:47.000,0,0,22836,2023-06-06 23:32:41.000,0x0000000019160EAA,NULL,NULL
1090489832,"ADUAED15179LPMX
",Native,1,2023-04-18 09:01:32.000,0,0,98,2023-04-18 09:01:20.000,0x000000001915F530,NULL,NULL
1610780455,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:56:58.000,0,0,5,2023-06-21 04:56:54.000,0x000000001605AA52,NULL,NULL
1610817784,"A1-004-PC-15
",Native,1,2023-07-19 00:50:23.000,0,0,33,2023-07-19 00:50:22.000,0x000000001915F48F,NULL,NULL
1610863338,"cai-001.abudhabi.nyu.edu
",Native,1,2023-05-06 14:11:55.000,0,0,1693,2023-05-06 14:11:50.000,0x0000000011DFD1E5,NULL,NULL
1610911264,"ADUAEI07914LNWX
",Native,1,2023-07-18 17:20:25.000,0,0,15,2023-07-18 17:20:15.000,0x000000001915F516,NULL,NULL
1610979087,"ADUAED19212LPWX
",Native,1,2023-07-12 16:31:45.000,0,0,44,2023-07-12 16:31:09.000,0x0000000019160EEC,NULL,NULL
1611258866,"ADUAED18748LPMX
",Native,1,2023-05-12 09:17:11.000,0,0,57,2023-05-12 09:16:52.000,0x000000001915F4F1,NULL,NULL
1611537752,"ENG-LOANER-20
",Native,1,2023-07-16 22:17:55.000,0,0,40,2023-07-16 22:17:50.000,0x000000001915F4E6,NULL,NULL
1611631834,"A1-004-PC-21
",Native,1,2023-07-18 13:34:56.000,0,0,15,2023-07-18 13:34:03.000,0x000000001915F48E,NULL,NULL
1611824165,"ADUAED18748LPMX
",Native,1,2023-05-13 05:46:57.000,0,0,10,2023-05-13 05:46:55.000,0x000000001915F4B5,NULL,NULL
1612088294,"ADUAED09266LPWX
",Native,1,2023-07-20 07:40:30.000,0,0,3189,2023-07-20 07:40:29.000,0x000000001915F51B,NULL,NULL
1612284311,"A1-004-PC-23
",Native,1,2023-07-19 01:00:23.000,0,0,32,2023-07-19 01:00:17.000,0x000000001915F4FF,NULL,NULL
1612299168,"RK-MR-C2-E001-2
",Native,1,2023-06-21 06:00:53.000,0,0,7,2023-06-21 06:00:48.000,0x000000001605AA71,NULL,NULL
1612425600,"A1-017-FOS-10
",Native,1,2023-07-20 02:37:53.000,0,0,189,2023-07-20 02:37:49.000,0x000000001915F44E,NULL,NULL
1612559067,"A1-004-PC-11
",Native,1,2023-07-19 00:57:45.000,0,0,33,2023-07-19 00:57:42.000,0x000000001915F519,NULL,NULL
1612659027,"ADUAEi10505LPMX
",Native,1,2023-03-29 16:16:53.000,0,0,284,2023-03-29 16:16:40.000,0x000000001915F470,NULL,NULL
1612669639,"A1-004-PC-17
",Native,1,2023-07-19 00:57:34.000,0,0,31,2023-07-19 00:57:30.000,0x000000001915F4CC,NULL,NULL
1612768550,"ADUAED16231WKWX
",Native,1,2023-07-12 11:43:38.000,0,0,32,2023-07-12 11:43:04.000,0x0000000019160F09,NULL,NULL
1612832218,"ADUAEI15472LNWX
",Native,1,2023-05-29 05:03:20.000,0,0,188,2023-05-29 04:49:48.000,0x000000001915F4C1,NULL,NULL
1612895871,"ADUAEI12643LPWX
",Native,1,2023-06-08 08:56:27.000,0,0,8,2023-06-08 08:56:01.000,0x0000000019160EEF,NULL,NULL
1612988728,"A1-004-PC-08
",Native,1,2023-07-19 08:57:35.000,0,0,10,2023-07-19 08:56:49.000,0x000000001915F4AE,NULL,NULL
1613007447,"ADUAEI11759LPWX
",Native,1,2023-04-12 08:03:46.000,0,0,135,2023-04-12 08:02:29.000,0x000000001915F557,NULL,NULL
1613011627,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 03:38:22.000,0,0,5,2023-06-21 03:38:17.000,0x000000001605AA48,NULL,NULL
1613061474,"ENG-LOANER-26
",Native,1,2023-07-18 08:37:01.000,0,0,8,2023-07-18 08:35:33.000,0x0000000019160EA6,NULL,NULL
1613210942,"ADUAEI16195LPMX
",Native,1,2023-05-11 06:38:31.000,0,0,4,2023-05-11 06:38:16.000,0x000000001915F54A,NULL,NULL
1613219669,"CS-LOANER-PC-01
",Native,1,2023-05-11 20:45:44.000,0,0,468,2023-05-11 20:45:20.000,0x0000000014DC3BEC,NULL,NULL
1613359982,"ADUAEI12094LNWX
",Native,1,2023-05-22 11:38:09.000,0,0,1914,2023-05-22 11:38:06.000,0x000000001915F47C,NULL,NULL
1613417844,"ADUAEI17624LPMX
",Native,1,2023-06-08 10:15:17.000,0,0,8,2023-06-08 10:15:01.000,0x000000001915F4A6,NULL,NULL
1613507011,"A1-017-FOS-05
",Native,1,2023-07-20 01:59:50.000,0,0,185,2023-07-20 01:59:45.000,0x000000001915F53B,NULL,NULL
1613615804,"RK-MR-C2-E001-2
",Native,1,2023-06-16 21:42:42.000,0,0,41,2023-06-16 21:39:57.000,0x00000000159D990F,NULL,NULL
1614096312,"ADUAEI10936LPWX
",Native,1,2023-06-07 10:37:02.000,0,0,1229,2023-06-07 10:36:57.000,0x000000001915F501,NULL,NULL
1614185324,"ENG-LOANER-03
",Native,1,2023-07-17 11:18:09.000,0,0,72,2023-07-17 11:18:05.000,0x0000000019160E9C,NULL,NULL
1614304988,"ADUAEI17624LPMX
",Native,1,2023-05-21 07:30:48.000,0,0,12,2023-05-21 07:30:47.000,0x000000001915F55D,NULL,NULL
1614361835,"RK-CL-C2-W008
",Native,1,2023-06-21 06:05:40.000,0,0,164,2023-06-21 06:04:41.000,0x0000000019160ED7,NULL,NULL
1614388540,"MACBOOK2013 (2)
",Native,1,2023-04-11 09:43:00.000,0,0,363,2023-04-11 09:42:44.000,0x000000000E89F0DE,NULL,NULL
1614403412,"A1-004-PC-15
",Native,1,2023-07-19 19:04:30.000,0,0,18,2023-07-19 19:03:48.000,0x000000001915F48C,NULL,NULL
1614407385,"chrisMDMlab-i12’s MacBook Pro
",Native,1,2023-06-16 06:19:35.000,0,0,18,2023-06-16 06:11:33.000,0x00000000157F2CA3,NULL,NULL
1614431626,"ADUAED18905LPLX
",Native,1,2023-05-18 11:00:11.000,0,0,4,2023-05-18 10:59:58.000,0x0000000019160F04,NULL,NULL
1614438686,"A1-004-PC-31
",Native,1,2023-07-19 04:02:38.000,0,0,11,2023-07-19 04:01:58.000,0x000000001915F4C5,NULL,NULL
1614451153,"A1-004-PC-13
",Native,1,2023-07-19 18:59:52.000,0,0,17,2023-07-19 18:59:07.000,0x000000001915F4F4,NULL,NULL
1614609250,"ADUAEI18154LPWX
",Native,1,2023-05-31 11:33:05.000,0,0,28,2023-05-31 11:26:18.000,0x000000001915F544,NULL,NULL
1614695290,"ADUAEI13587LNWX
",Native,1,2023-06-02 08:17:24.000,0,0,11,2023-06-02 08:17:12.000,0x0000000019160EA0,NULL,NULL
1614725851,"ADUAED15179LPMX
",Native,1,2023-04-24 11:01:31.000,0,0,15,2023-04-24 11:01:14.000,0x000000001915F513,NULL,NULL
1614791708,"ADUAEI15646LPMX
",Native,1,2023-05-18 06:57:49.000,0,0,138,2023-05-18 06:57:39.000,0x000000001915F55A,NULL,NULL
1614796238,"ADUAEI12516LNWX
",Native,1,2023-05-31 08:37:42.000,0,0,10,2023-05-31 08:35:12.000,0x0000000019160ECD,NULL,NULL
1614859071,"ADUAEI12289LPWX
",Native,1,2023-05-22 15:17:11.000,0,0,32,2023-05-22 15:17:05.000,0x000000001915F446,NULL,NULL
1614968892,"A1-004-PC-05
",Native,1,2023-07-19 04:17:32.000,0,0,15,2023-07-19 04:13:06.000,0x000000001915F440,NULL,NULL
1615028508,"chrisMDMlab-i12’s MacBook Pro
",Native,1,2023-06-19 05:48:37.000,0,0,9,2023-06-19 05:48:28.000,0x0000000015B05269,NULL,NULL
1615203802,"RK-MR-C2-E001-2
",Native,1,2023-06-13 07:22:11.000,0,0,1,2023-06-13 07:22:05.000,0x0000000014F9A360,NULL,NULL
1615239931,"ENG-LOANER-39
",Native,1,2023-07-14 12:23:54.000,0,0,79,2023-07-14 12:23:47.000,0x0000000019160F03,NULL,NULL
1615358393,"ADUAEI13714LPMX
",Native,1,2023-04-27 04:14:50.000,0,0,41,2023-04-27 04:14:16.000,0x000000001915F517,NULL,NULL
1615399000,"ADUAEI18284LPWX
",Native,1,2023-05-31 07:58:12.000,0,0,2,2023-05-31 07:58:08.000,0x000000001915F551,NULL,NULL
1615432700,"ADUAED13020LPWX
",Native,1,2023-06-03 17:43:54.000,0,0,28,2023-06-03 17:43:32.000,0x0000000019160F0B,NULL,NULL
1615434197,"A1-004-PC-18
",Native,1,2023-07-19 19:13:25.000,0,0,20,2023-07-19 19:12:37.000,0x000000001915F54D,NULL,NULL
1615793003,"A1-004-PC-06
",Native,1,2023-07-19 00:54:13.000,0,0,33,2023-07-19 00:54:08.000,0x000000001915F461,NULL,NULL
1615851346,"ChrisM1Lab2’s Virtual Machine
",Native,1,2023-03-14 13:22:30.000,0,0,49,2023-03-14 13:22:24.000,0x000000000D179D67,NULL,NULL
1615895146,"ADUAEI16886LPWX
",Native,1,2023-05-31 06:42:44.000,0,0,15,2023-05-31 06:42:26.000,0x000000001915F524,NULL,NULL
1615937622,"A1-004-PC-30
",Native,1,2023-07-19 19:02:10.000,0,0,18,2023-07-19 19:01:28.000,0x000000001915F536,NULL,NULL
1615957456,"ADUAEI18166LPWX
",Native,1,2023-07-17 10:04:58.000,0,0,10,2023-07-17 10:04:41.000,0x0000000019160F10,NULL,NULL
1616072555,"ADUAEI18241LPWX
",Native,1,2023-06-05 08:47:27.000,0,0,25,2023-06-05 08:46:59.000,0x000000001915F53E,NULL,NULL
1616074672,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 06:10:44.000,0,0,5,2023-06-21 06:10:40.000,0x000000001605AA55,NULL,NULL
1616120216,"RK-MR-SPARE-SPA
",Native,1,2023-06-14 02:59:37.000,0,0,42,2023-06-14 02:58:51.000,0x00000000151AFCDB,NULL,NULL
1616208545,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 04:44:06.000,0,0,5,2023-06-21 04:44:01.000,0x000000001605AA73,NULL,NULL
1616295904,"ADUAEI14613LPWX
",Native,1,2023-07-03 12:19:38.000,0,0,6,2023-07-03 12:19:37.000,0x0000000019160F06,NULL,NULL
1616326990,"ADUAEI12851LPMX
",Native,1,2023-04-26 12:26:55.000,0,0,28,2023-04-26 12:26:46.000,0x000000001915F549,NULL,NULL
1616474566,"ADUAED19002LPLX
",Native,1,2023-07-19 09:52:30.000,0,0,3,2023-07-19 09:52:10.000,0x0000000019160EFA,NULL,NULL
